tipo,categoria,año,archivo,columna,descripcion,columna_anterior,columna_actual
columna_eliminada,matriculados,2021,articles-411252_recurso.xlsx,ID CINE CODIGO DETALLADO,Columna 'ID CINE CODIGO DETALLADO' existía en 2020 pero desapareció en 2021,,
columna_nueva,matriculados,2023,articles-421539_recurso.xlsx,TIPO IES,Columna 'TIPO IES' aparece en 2023 pero no en 2022,,
columna_nueva,matriculados,2023,articles-421539_recurso.xlsx,CARÁCTER IES,Columna 'CARÁCTER IES' aparece en 2023 pero no en 2022,,
columna_nueva,matriculados,2023,articles-421539_recurso.xlsx,ID MODALIDAD,Columna 'ID MODALIDAD' aparece en 2023 pero no en 2022,,
columna_nueva,matriculados,2023,articles-421539_recurso.xlsx,MODALIDAD,Columna 'MODALIDAD' aparece en 2023 pero no en 2022,,
columna_nueva,matriculados,2023,articles-421539_recurso.xlsx,IES PADRE,Columna 'IES PADRE' aparece en 2023 pero no en 2022,,
columna_nueva,matriculados,2023,articles-421539_recurso.xlsx,CÓDIGO DEL MUNICIPIO IES,Columna 'CÓDIGO DEL MUNICIPIO IES' aparece en 2023 pero no en 2022,,
columna_nueva,matriculados,2023,articles-421539_recurso.xlsx,ID ÁREA,Columna 'ID ÁREA' aparece en 2023 pero no en 2022,,
columna_nueva,matriculados,2023,articles-421539_recurso.xlsx,ID CARÁCTER IES,Columna 'ID CARÁCTER IES' aparece en 2023 pero no en 2022,,
columna_eliminada,matriculados,2023,articles-421539_recurso.xlsx,CÓDIGO DEL MUNICIPIO (IES),Columna 'CÓDIGO DEL MUNICIPIO (IES)' existía en 2022 pero desapareció en 2023,,
columna_eliminada,matriculados,2023,articles-421539_recurso.xlsx,IES_PADRE,Columna 'IES_PADRE' existía en 2022 pero desapareció en 2023,,
columna_eliminada,matriculados,2023,articles-421539_recurso.xlsx,ID METODOLOGÍA,Columna 'ID METODOLOGÍA' existía en 2022 pero desapareció en 2023,,
columna_eliminada,matriculados,2023,articles-421539_recurso.xlsx,METODOLOGÍA,Columna 'METODOLOGÍA' existía en 2022 pero desapareció en 2023,,
columna_eliminada,matriculados,2023,articles-421539_recurso.xlsx,CARACTER IES,Columna 'CARACTER IES' existía en 2022 pero desapareció en 2023,,
columna_eliminada,matriculados,2023,articles-421539_recurso.xlsx,ID CARACTER,Columna 'ID CARACTER' existía en 2022 pero desapareció en 2023,,
columna_eliminada,matriculados,2023,articles-421539_recurso.xlsx,PRINCIPAL O SECCIONAL,Columna 'PRINCIPAL O SECCIONAL' existía en 2022 pero desapareció en 2023,,
columna_eliminada,matriculados,2023,articles-421539_recurso.xlsx,ID ÁREA DE CONOCIMIENTO,Columna 'ID ÁREA DE CONOCIMIENTO' existía en 2022 pero desapareció en 2023,,
posible_renombre,matriculados,2023,articles-421539_recurso.xlsx,,Posible renombre: 'IES_PADRE' → 'IES PADRE',IES_PADRE,IES PADRE
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,Municipio de Oferta del Programa,Columna 'Municipio de Oferta del Programa' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,Código de la Institución,Columna 'Código de la Institución' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,IES_PADRE,Columna 'IES_PADRE' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,Código del municipio,Columna 'Código del municipio' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,ID Núcleo,Columna 'ID Núcleo' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,Código del Municipio (Programa),Columna 'Código del Municipio (Programa)' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,Departamento de domicilio de la IES,Columna 'Departamento de domicilio de la IES' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,Departamento de Oferta del Programa,Columna 'Departamento de Oferta del Programa' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,Código SNIES del programa,Columna 'Código SNIES del programa' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,Código del departamento (IES),Columna 'Código del departamento (IES)' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,Código del Departamento (Programa),Columna 'Código del Departamento (Programa)' aparece en 2018 pero no en 2017,,
columna_nueva,graduados,2018,articles-391581_recurso.xlsx,Principal o Seccional,Columna 'Principal o Seccional' aparece en 2018 pero no en 2017,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Código  SNIES del programa,Columna 'Código  SNIES del programa' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Código del  Departamento (Programa),Columna 'Código del  Departamento (Programa)' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Código de  la Institución,Columna 'Código de  la Institución' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Principal  o Seccional,Columna 'Principal  o Seccional' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Código del  Municipio (IES),Columna 'Código del  Municipio (IES)' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Departamento de  domicilio de la IES,Columna 'Departamento de  domicilio de la IES' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Municipio de oferta del programa,Columna 'Municipio de oferta del programa' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,IES PADRE,Columna 'IES PADRE' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Id_Nucleo,Columna 'Id_Nucleo' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Código del  Municipio (Programa),Columna 'Código del  Municipio (Programa)' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Departamento de oferta del programa,Columna 'Departamento de oferta del programa' existía en 2017 pero desapareció en 2018,,
columna_eliminada,graduados,2018,articles-391581_recurso.xlsx,Código del  departamento (IES),Columna 'Código del  departamento (IES)' existía en 2017 pero desapareció en 2018,,
posible_renombre,graduados,2018,articles-391581_recurso.xlsx,,Posible renombre: 'Código de  la Institución' → 'Código de la Institución',Código de  la Institución,Código de la Institución
posible_renombre,graduados,2018,articles-391581_recurso.xlsx,,Posible renombre: 'Departamento de  domicilio de la IES' → 'Departamento de domicilio de la IES',Departamento de  domicilio de la IES,Departamento de domicilio de la IES
posible_renombre,graduados,2018,articles-391581_recurso.xlsx,,Posible renombre: 'Municipio de oferta del programa' → 'Municipio de Oferta del Programa',Municipio de oferta del programa,Municipio de Oferta del Programa
posible_renombre,graduados,2018,articles-391581_recurso.xlsx,,Posible renombre: 'Código del  Municipio (Programa)' → 'Código del Municipio (Programa)',Código del  Municipio (Programa),Código del Municipio (Programa)
posible_renombre,graduados,2018,articles-391581_recurso.xlsx,,Posible renombre: 'Departamento de oferta del programa' → 'Departamento de Oferta del Programa',Departamento de oferta del programa,Departamento de Oferta del Programa
posible_renombre,graduados,2018,articles-391581_recurso.xlsx,,Posible renombre: 'Código  SNIES del programa' → 'Código SNIES del programa',Código  SNIES del programa,Código SNIES del programa
posible_renombre,graduados,2018,articles-391581_recurso.xlsx,,Posible renombre: 'Principal  o Seccional' → 'Principal o Seccional',Principal  o Seccional,Principal o Seccional
posible_renombre,graduados,2018,articles-391581_recurso.xlsx,,Posible renombre: 'IES PADRE' → 'IES_PADRE',IES PADRE,IES_PADRE
posible_renombre,graduados,2018,articles-391581_recurso.xlsx,,Posible renombre: 'Código del  departamento (IES)' → 'Código del departamento (IES)',Código del  departamento (IES),Código del departamento (IES)
posible_renombre,graduados,2018,articles-391581_recurso.xlsx,,Posible renombre: 'Código del  Departamento (Programa)' → 'Código del Departamento (Programa)',Código del  Departamento (Programa),Código del Departamento (Programa)
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,SECTOR IES,Columna 'SECTOR IES' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,NIVEL DE FORMACIÓN,Columna 'NIVEL DE FORMACIÓN' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,CÓDIGO DEL MUNICIPIO,Columna 'CÓDIGO DEL MUNICIPIO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ID NÚCLEO,Columna 'ID NÚCLEO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,DESC CINE CAMPO ESPECIFICO,Columna 'DESC CINE CAMPO ESPECIFICO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,DESC CINE CODIGO DETALLADO,Columna 'DESC CINE CODIGO DETALLADO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ÁREA DE CONOCIMIENTO,Columna 'ÁREA DE CONOCIMIENTO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,NIVEL ACADÉMICO,Columna 'NIVEL ACADÉMICO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,DESC CINE CAMPO AMPLIO,Columna 'DESC CINE CAMPO AMPLIO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,NÚCLEO BÁSICO DEL CONOCIMIENTO (NBC),Columna 'NÚCLEO BÁSICO DEL CONOCIMIENTO (NBC)' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ID CINE CAMPO AMPLIO,Columna 'ID CINE CAMPO AMPLIO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,CÓDIGO DE LA INSTITUCIÓN,Columna 'CÓDIGO DE LA INSTITUCIÓN' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,PROGRAMA ACADÉMICO,Columna 'PROGRAMA ACADÉMICO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,METODOLOGÍA,Columna 'METODOLOGÍA' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,CÓDIGO DEL DEPARTAMENTO (IES),Columna 'CÓDIGO DEL DEPARTAMENTO (IES)' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,PRINCIPAL O SECCIONAL,Columna 'PRINCIPAL O SECCIONAL' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,CÓDIGO SNIES DEL PROGRAMA,Columna 'CÓDIGO SNIES DEL PROGRAMA' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,CARACTER IES,Columna 'CARACTER IES' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,MUNICIPIO DE DOMICILIO DE LA IES,Columna 'MUNICIPIO DE DOMICILIO DE LA IES' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,DEPARTAMENTO DE DOMICILIO DE LA IES,Columna 'DEPARTAMENTO DE DOMICILIO DE LA IES' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ID NIVEL ACADÉMICO,Columna 'ID NIVEL ACADÉMICO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ID SECTOR IES,Columna 'ID SECTOR IES' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES),Columna 'INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES)' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ID CARACTER,Columna 'ID CARACTER' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ID CINE CAMPO ESPECIFICO,Columna 'ID CINE CAMPO ESPECIFICO' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ID METODOLOGÍA,Columna 'ID METODOLOGÍA' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ID ÁREA,Columna 'ID ÁREA' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ID NIVEL DE FORMACIÓN,Columna 'ID NIVEL DE FORMACIÓN' aparece en 2019 pero no en 2018,,
columna_nueva,graduados,2019,articles-401906_recurso.xlsx,ID CINE CODIGO DETALLADO,Columna 'ID CINE CODIGO DETALLADO' aparece en 2019 pero no en 2018,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Nivel Académico,Columna 'Nivel Académico' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Municipio de domicilio de la IES,Columna 'Municipio de domicilio de la IES' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Código del municipio,Columna 'Código del municipio' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Caracter IES,Columna 'Caracter IES' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Departamento de domicilio de la IES,Columna 'Departamento de domicilio de la IES' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Departamento de Oferta del Programa,Columna 'Departamento de Oferta del Programa' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Institución de Educación Superior (IES),Columna 'Institución de Educación Superior (IES)' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Código SNIES del programa,Columna 'Código SNIES del programa' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Código del departamento (IES),Columna 'Código del departamento (IES)' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,ID Área,Columna 'ID Área' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Sexo,Columna 'Sexo' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Código del Municipio (Programa),Columna 'Código del Municipio (Programa)' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Área de Conocimiento,Columna 'Área de Conocimiento' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Sector IES,Columna 'Sector IES' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Código del Departamento (Programa),Columna 'Código del Departamento (Programa)' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Nivel de Formación,Columna 'Nivel de Formación' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Municipio de Oferta del Programa,Columna 'Municipio de Oferta del Programa' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,ID Nivel de Formación,Columna 'ID Nivel de Formación' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Código de la Institución,Columna 'Código de la Institución' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,ID Metodología,Columna 'ID Metodología' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Programa Académico,Columna 'Programa Académico' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,ID Nivel Académico,Columna 'ID Nivel Académico' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Metodología,Columna 'Metodología' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,ID Sexo,Columna 'ID Sexo' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,ID Caracter,Columna 'ID Caracter' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,ID Núcleo,Columna 'ID Núcleo' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,ID Sector IES,Columna 'ID Sector IES' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Núcleo Básico del Conocimiento (NBC),Columna 'Núcleo Básico del Conocimiento (NBC)' existía en 2018 pero desapareció en 2019,,
columna_eliminada,graduados,2019,articles-401906_recurso.xlsx,Principal o Seccional,Columna 'Principal o Seccional' existía en 2018 pero desapareció en 2019,,
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Nivel Académico' → 'NIVEL ACADÉMICO',Nivel Académico,NIVEL ACADÉMICO
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Municipio de domicilio de la IES' → 'MUNICIPIO DE DOMICILIO DE LA IES',Municipio de domicilio de la IES,MUNICIPIO DE DOMICILIO DE LA IES
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Código del municipio' → 'CÓDIGO DEL MUNICIPIO',Código del municipio,CÓDIGO DEL MUNICIPIO
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Caracter IES' → 'CARACTER IES',Caracter IES,CARACTER IES
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Departamento de domicilio de la IES' → 'DEPARTAMENTO DE DOMICILIO DE LA IES',Departamento de domicilio de la IES,DEPARTAMENTO DE DOMICILIO DE LA IES
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Código SNIES del programa' → 'CÓDIGO SNIES DEL PROGRAMA',Código SNIES del programa,CÓDIGO SNIES DEL PROGRAMA
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Código del departamento (IES)' → 'CÓDIGO DEL DEPARTAMENTO (IES)',Código del departamento (IES),CÓDIGO DEL DEPARTAMENTO (IES)
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'ID Área' → 'ID ÁREA',ID Área,ID ÁREA
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'ID Sector IES' → 'ID SECTOR IES',ID Sector IES,ID SECTOR IES
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Área de Conocimiento' → 'ÁREA DE CONOCIMIENTO',Área de Conocimiento,ÁREA DE CONOCIMIENTO
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Nivel de Formación' → 'NIVEL DE FORMACIÓN',Nivel de Formación,NIVEL DE FORMACIÓN
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'ID Nivel de Formación' → 'ID NIVEL DE FORMACIÓN',ID Nivel de Formación,ID NIVEL DE FORMACIÓN
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Código de la Institución' → 'CÓDIGO DE LA INSTITUCIÓN',Código de la Institución,CÓDIGO DE LA INSTITUCIÓN
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'ID Metodología' → 'ID METODOLOGÍA',ID Metodología,ID METODOLOGÍA
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Programa Académico' → 'PROGRAMA ACADÉMICO',Programa Académico,PROGRAMA ACADÉMICO
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'ID Nivel Académico' → 'ID NIVEL ACADÉMICO',ID Nivel Académico,ID NIVEL ACADÉMICO
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Metodología' → 'METODOLOGÍA',Metodología,METODOLOGÍA
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Núcleo Básico del Conocimiento (NBC)' → 'NÚCLEO BÁSICO DEL CONOCIMIENTO (NBC)',Núcleo Básico del Conocimiento (NBC),NÚCLEO BÁSICO DEL CONOCIMIENTO (NBC)
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'ID Caracter' → 'ID CARACTER',ID Caracter,ID CARACTER
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'ID Núcleo' → 'ID NÚCLEO',ID Núcleo,ID NÚCLEO
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Sector IES' → 'SECTOR IES',Sector IES,SECTOR IES
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Institución de Educación Superior (IES)' → 'INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES)',Institución de Educación Superior (IES),INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES)
posible_renombre,graduados,2019,articles-401906_recurso.xlsx,,Posible renombre: 'Principal o Seccional' → 'PRINCIPAL O SECCIONAL',Principal o Seccional,PRINCIPAL O SECCIONAL
columna_nueva,graduados,2020,articles-408968_recurso.xlsx,CÓDIGO DEL MUNICIPIO (IES),Columna 'CÓDIGO DEL MUNICIPIO (IES)' aparece en 2020 pero no en 2019,,
columna_nueva,graduados,2020,articles-408968_recurso.xlsx,CINE CAMPO AMPLIO,Columna 'CINE CAMPO AMPLIO' aparece en 2020 pero no en 2019,,
columna_nueva,graduados,2020,articles-408968_recurso.xlsx,ID CINE CAMPO AMPLIO	DESC,Columna 'ID CINE CAMPO AMPLIO	DESC' aparece en 2020 pero no en 2019,,
columna_eliminada,graduados,2020,articles-408968_recurso.xlsx,CÓDIGO DEL MUNICIPIO,Columna 'CÓDIGO DEL MUNICIPIO' existía en 2019 pero desapareció en 2020,,
columna_eliminada,graduados,2020,articles-408968_recurso.xlsx,ID CINE CAMPO AMPLIO,Columna 'ID CINE CAMPO AMPLIO' existía en 2019 pero desapareció en 2020,,
columna_eliminada,graduados,2020,articles-408968_recurso.xlsx,DESC CINE CAMPO AMPLIO,Columna 'DESC CINE CAMPO AMPLIO' existía en 2019 pero desapareció en 2020,,
columna_nueva,graduados,2021,articles-411250_recurso.xlsx,IES ACREDITADA,Columna 'IES ACREDITADA' aparece en 2021 pero no en 2020,,
columna_nueva,graduados,2021,articles-411250_recurso.xlsx,ID CINE CAMPO AMPLIO,Columna 'ID CINE CAMPO AMPLIO' aparece en 2021 pero no en 2020,,
columna_nueva,graduados,2021,articles-411250_recurso.xlsx,PROGRAMA ACREDITADO,Columna 'PROGRAMA ACREDITADO' aparece en 2021 pero no en 2020,,
columna_nueva,graduados,2021,articles-411250_recurso.xlsx,ID ÁREA DE CONOCIMIENTO,Columna 'ID ÁREA DE CONOCIMIENTO' aparece en 2021 pero no en 2020,,
columna_nueva,graduados,2021,articles-411250_recurso.xlsx,DESC CINE CAMPO AMPLIO,Columna 'DESC CINE CAMPO AMPLIO' aparece en 2021 pero no en 2020,,
columna_eliminada,graduados,2021,articles-411250_recurso.xlsx,ID CINE CAMPO AMPLIO	DESC,Columna 'ID CINE CAMPO AMPLIO	DESC' existía en 2020 pero desapareció en 2021,,
columna_eliminada,graduados,2021,articles-411250_recurso.xlsx,DESC CINE CODIGO DETALLADO,Columna 'DESC CINE CODIGO DETALLADO' existía en 2020 pero desapareció en 2021,,
columna_eliminada,graduados,2021,articles-411250_recurso.xlsx,ID ÁREA,Columna 'ID ÁREA' existía en 2020 pero desapareció en 2021,,
columna_eliminada,graduados,2021,articles-411250_recurso.xlsx,CINE CAMPO AMPLIO,Columna 'CINE CAMPO AMPLIO' existía en 2020 pero desapareció en 2021,,
columna_eliminada,graduados,2021,articles-411250_recurso.xlsx,ID CINE CODIGO DETALLADO,Columna 'ID CINE CODIGO DETALLADO' existía en 2020 pero desapareció en 2021,,
columna_nueva,graduados,2022,articles-416247_recurso.xlsx,ID ÁREA,Columna 'ID ÁREA' aparece en 2022 pero no en 2021,,
columna_nueva,graduados,2022,articles-416247_recurso.xlsx,CINE CAMPO AMPLIO,Columna 'CINE CAMPO AMPLIO' aparece en 2022 pero no en 2021,,
columna_nueva,graduados,2022,articles-416247_recurso.xlsx,ID CINE CAMPO AMPLIO	DESC,Columna 'ID CINE CAMPO AMPLIO	DESC' aparece en 2022 pero no en 2021,,
columna_eliminada,graduados,2022,articles-416247_recurso.xlsx,ID CINE CAMPO AMPLIO,Columna 'ID CINE CAMPO AMPLIO' existía en 2021 pero desapareció en 2022,,
columna_eliminada,graduados,2022,articles-416247_recurso.xlsx,ID ÁREA DE CONOCIMIENTO,Columna 'ID ÁREA DE CONOCIMIENTO' existía en 2021 pero desapareció en 2022,,
columna_eliminada,graduados,2022,articles-416247_recurso.xlsx,DESC CINE CAMPO AMPLIO,Columna 'DESC CINE CAMPO AMPLIO' existía en 2021 pero desapareció en 2022,,
columna_nueva,graduados,2023,articles-421535_recurso.xlsx,ID CINE CAMPO AMPLIO,Columna 'ID CINE CAMPO AMPLIO' aparece en 2023 pero no en 2022,,
columna_nueva,graduados,2023,articles-421535_recurso.xlsx,TIPO IES,Columna 'TIPO IES' aparece en 2023 pero no en 2022,,
columna_nueva,graduados,2023,articles-421535_recurso.xlsx,CARÁCTER IES,Columna 'CARÁCTER IES' aparece en 2023 pero no en 2022,,
columna_nueva,graduados,2023,articles-421535_recurso.xlsx,ID MODALIDAD,Columna 'ID MODALIDAD' aparece en 2023 pero no en 2022,,
columna_nueva,graduados,2023,articles-421535_recurso.xlsx,MODALIDAD,Columna 'MODALIDAD' aparece en 2023 pero no en 2022,,
columna_nueva,graduados,2023,articles-421535_recurso.xlsx,IES PADRE,Columna 'IES PADRE' aparece en 2023 pero no en 2022,,
columna_nueva,graduados,2023,articles-421535_recurso.xlsx,CÓDIGO DEL MUNICIPIO IES,Columna 'CÓDIGO DEL MUNICIPIO IES' aparece en 2023 pero no en 2022,,
columna_nueva,graduados,2023,articles-421535_recurso.xlsx,ID CARÁCTER IES,Columna 'ID CARÁCTER IES' aparece en 2023 pero no en 2022,,
columna_nueva,graduados,2023,articles-421535_recurso.xlsx,DESC CINE CAMPO AMPLIO,Columna 'DESC CINE CAMPO AMPLIO' aparece en 2023 pero no en 2022,,
columna_eliminada,graduados,2023,articles-421535_recurso.xlsx,ID CINE CAMPO AMPLIO	DESC,Columna 'ID CINE CAMPO AMPLIO	DESC' existía en 2022 pero desapareció en 2023,,
columna_eliminada,graduados,2023,articles-421535_recurso.xlsx,CÓDIGO DEL MUNICIPIO (IES),Columna 'CÓDIGO DEL MUNICIPIO (IES)' existía en 2022 pero desapareció en 2023,,
columna_eliminada,graduados,2023,articles-421535_recurso.xlsx,IES_PADRE,Columna 'IES_PADRE' existía en 2022 pero desapareció en 2023,,
columna_eliminada,graduados,2023,articles-421535_recurso.xlsx,ID METODOLOGÍA,Columna 'ID METODOLOGÍA' existía en 2022 pero desapareció en 2023,,
